url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,316,41
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,293,71
/SERVIR-WA/GALUP,278,79
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,262,79
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,246,49
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,172,40
/SERVIR-WA/GALUP/wiki/Scripts,154,43
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,117,41
/SERVIR-WA/GALUP/tree/master/training/2_rs,116,34
/SERVIR-WA/GALUP/issues/new,91,35
