url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,481,28
/SERVIR-WA/GALUP,458,68
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,314,19
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,306,58
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,200,47
/SERVIR-WA/GALUP/discussions,125,11
/SERVIR-WA/GALUP/wiki/Install,100,38
/SERVIR-WA/GALUP/issues/new,100,29
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,98,11
/SERVIR-WA/GALUP/tree/master/training/1_lu,87,11
