url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,189,55
/SERVIR-WA/GALUP,184,45
/SERVIR-WA/GALUP/issues,175,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,112,22
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,80,22
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,74,40
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise2.md,64,32
/SERVIR-WA/GALUP/tree/master/training/1_lu,50,15
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4%20copy.md,43,3
/SERVIR-WA/GALUP/issues/new,39,20
