url_path,views_total,views_unique
/SERVIR-WA/GALUP,48,14
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,29,16
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,17,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,9,4
/SERVIR-WA/GALUP/issues,9,4
/SERVIR-WA/GALUP/tree/master/training,9,4
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,7,4
/SERVIR-WA/GALUP/tree/master/training/1_lu,7,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,7,2
/SERVIR-WA/GALUP/wiki/Scripts,6,5
