url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,382,42
/SERVIR-WA/GALUP,289,50
/SERVIR-WA/GALUP/issues,283,30
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,153,32
/SERVIR-WA/GALUP/discussions,141,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,110,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,102,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise2.md,99,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise3.md,86,24
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise4.md,74,22
