url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,116,34
/SERVIR-WA/GALUP,95,23
/SERVIR-WA/GALUP/issues,28,8
/SERVIR-WA/GALUP/tree/master/training/3_idu,25,11
/SERVIR-WA/GALUP/tree/master/training,25,9
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,20,6
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,16,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,14,5
/SERVIR-WA/GALUP/issues/new,14,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,13,7
