url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,417,34
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,271,81
/SERVIR-WA/GALUP,238,55
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,233,49
/SERVIR-WA/GALUP/issues/new,135,39
/SERVIR-WA/GALUP/wiki/Scripts,110,40
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,82,29
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,70,18
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,54,18
/SERVIR-WA/GALUP/tree/master/training/2_rs,43,15
