url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,668,41
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,348,46
/SERVIR-WA/GALUP,302,62
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,165,30
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,159,36
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/RankSum.pdf,113,22
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,112,20
/SERVIR-WA/GALUP/issues/new,109,36
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,92,23
/SERVIR-WA/GALUP/tree/master/training/1_lu,88,16
