url_path,views_total,views_unique
/SERVIR-WA/GALUP,34,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,21,12
/SERVIR-WA/GALUP/issues/new,14,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,10,4
/SERVIR-WA/GALUP/issues,10,2
/SERVIR-WA/GALUP/discussions/407,10,1
/SERVIR-WA/GALUP/tree/master/training/2_rs,8,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,7,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,5,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,5,3
