url_path,views_total,views_unique
/SERVIR-WA/GALUP,37,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,22,6
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,19,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,18,8
/SERVIR-WA/GALUP/wiki/Tools,12,7
/SERVIR-WA/GALUP/issues,10,2
/SERVIR-WA/GALUP/wiki/Install,7,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise2.md,6,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,6,2
/SERVIR-WA/GALUP/tree/galup_ghrs/SERVIR-WA/GALUP/latest-report,6,1
