url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,16,10
/SERVIR-WA/GALUP,9,6
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,5,3
/SERVIR-WA/GALUP/wiki/Scripts,5,3
/SERVIR-WA/GALUP/wiki/Install,5,1
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,4,3
/SERVIR-WA/GALUP/tree/master/training/2_rs,4,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,3,2
/SERVIR-WA/GALUP/discussions/407,3,1
/SERVIR-WA/GALUP/tree/master/training/1_lu,2,2
