url_path,views_total,views_unique
/SERVIR-WA/GALUP,394,67
/SERVIR-WA/GALUP/issues,368,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,285,53
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,182,17
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,175,42
/SERVIR-WA/GALUP/wiki/Install,99,38
/SERVIR-WA/GALUP/issues/new,88,26
/SERVIR-WA/GALUP/tree/master/training/1_lu,78,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise1.md,47,18
/SERVIR-WA/GALUP/wiki/Tools,45,11
