url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,119,35
/SERVIR-WA/GALUP,76,22
/SERVIR-WA/GALUP/tree/master/training/3_idu,36,17
/SERVIR-WA/GALUP/tree/master/training,27,11
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,23,10
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,19,6
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,14,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,13,6
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,13,6
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,12,7
