url_path,views_total,views_unique
/SERVIR-WA/GALUP,39,10
/SERVIR-WA/GALUP/wiki/Scripts,14,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,13,5
/SERVIR-WA/GALUP/tree/master/training/2_rs,8,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,6,2
/SERVIR-WA/GALUP/discussions/42,5,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,5,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,4,3
/SERVIR-WA/GALUP/tree/master/training,4,3
/SERVIR-WA/GALUP/issues,3,1
