time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-01 00:00:00+00:00,2.0,2.0,12.0,5.0
2022-08-02 00:00:00+00:00,4.0,4.0,1.0,1.0
2022-08-03 00:00:00+00:00,2.0,2.0,,
2022-08-04 00:00:00+00:00,2.0,2.0,,
2022-08-05 00:00:00+00:00,3.0,2.0,50.0,9.0
2022-08-06 00:00:00+00:00,1.0,1.0,1.0,1.0
2022-08-07 00:00:00+00:00,4.0,3.0,14.0,4.0
2022-08-08 00:00:00+00:00,3.0,3.0,15.0,5.0
2022-08-09 00:00:00+00:00,4.0,3.0,25.0,7.0
2022-08-10 00:00:00+00:00,3.0,3.0,5.0,5.0
2022-08-11 00:00:00+00:00,1.0,1.0,24.0,7.0
2022-08-12 00:00:00+00:00,5.0,4.0,17.0,5.0
2022-08-13 00:00:00+00:00,12.0,5.0,2.0,2.0
2022-08-14 00:00:00+00:00,,,4.0,1.0
