url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,535,38
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,361,97
/SERVIR-WA/GALUP,329,71
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,319,56
/SERVIR-WA/GALUP/issues/new,186,43
/SERVIR-WA/GALUP/wiki/Scripts,167,49
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,160,49
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,135,41
/SERVIR-WA/GALUP/tree/master/training/2_rs,82,21
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,78,26
