url_path,views_total,views_unique
/SERVIR-WA/GALUP,112,18
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,54,7
/SERVIR-WA/GALUP/tree/master/training/2_rs,45,6
/SERVIR-WA/GALUP/tree/master/training/1_lu,33,5
/SERVIR-WA/GALUP/tree/master/training,30,7
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,28,6
/SERVIR-WA/GALUP/wiki,24,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m3_exercise1.md,22,6
/SERVIR-WA/GALUP/edit/master/training/2_rs/module1.md,21,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/README.md,19,4
