url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,498,44
/SERVIR-WA/GALUP,377,46
/SERVIR-WA/GALUP/issues,369,30
/SERVIR-WA/GALUP/discussions,206,19
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,192,34
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,153,29
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,118,30
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise2.md,115,26
/SERVIR-WA/GALUP/tree/master/training/1_lu,109,17
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise3.md,107,25
