url_path,views_total,views_unique
/SERVIR-WA/GALUP,25,13
/SERVIR-WA/GALUP/tree/master/training/2_rs,12,7
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,10,2
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,9,3
/SERVIR-WA/GALUP/tree/master/training,6,4
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,5,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,4,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,4,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,3,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,3,1
