time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-24 00:00:00+00:00,1.0,1.0,44.0,4.0
2021-09-25 00:00:00+00:00,2.0,2.0,12.0,2.0
2021-09-26 00:00:00+00:00,2.0,2.0,1.0,1.0
2021-09-27 00:00:00+00:00,1.0,1.0,3.0,2.0
2021-09-28 00:00:00+00:00,3.0,3.0,7.0,2.0
2021-09-29 00:00:00+00:00,2.0,2.0,3.0,2.0
2021-09-30 00:00:00+00:00,2.0,2.0,10.0,5.0
2021-10-01 00:00:00+00:00,1.0,1.0,11.0,1.0
2021-10-02 00:00:00+00:00,2.0,2.0,,
2021-10-03 00:00:00+00:00,1.0,1.0,2.0,1.0
2021-10-04 00:00:00+00:00,1.0,1.0,14.0,4.0
2021-10-05 00:00:00+00:00,3.0,3.0,18.0,1.0
2021-10-06 00:00:00+00:00,1.0,1.0,47.0,2.0
2021-10-07 00:00:00+00:00,,,15.0,2.0
