url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,496,49
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,464,104
/SERVIR-WA/GALUP,368,76
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,285,40
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,215,80
/SERVIR-WA/GALUP/issues/new,181,42
/SERVIR-WA/GALUP/tree/master/training/2_rs,177,53
/SERVIR-WA/GALUP/wiki/Scripts,175,38
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,131,49
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,105,43
