url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,381,31
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,227,29
/SERVIR-WA/GALUP,221,50
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,175,41
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,105,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,98,14
/SERVIR-WA/GALUP/tree/master/training/1_lu,69,11
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,67,11
/SERVIR-WA/GALUP/issues/new,62,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4%20copy.md,61,3
