url_path,views_total,views_unique
/SERVIR-WA/GALUP,49,12
/SERVIR-WA/GALUP/tree/master/training/2_rs,20,6
/SERVIR-WA/GALUP/tree/master/training,19,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,15,6
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,15,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,12,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,11,6
/SERVIR-WA/GALUP/tree/master/training/1_lu,11,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,10,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,9,6
