url_path,views_total,views_unique
/SERVIR-WA/GALUP,28,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,21,10
/SERVIR-WA/GALUP/wiki/Tools,8,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,6,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,4,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,4,1
/SERVIR-WA/GALUP/discussions,4,1
/SERVIR-WA/GALUP/issues,4,1
/SERVIR-WA/GALUP/tree/galup_ghrs/SERVIR-WA/GALUP,3,1
/SERVIR-WA/GALUP/tree/galup_ghrs/SERVIR-WA/GALUP/latest-report,3,1
