url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,109,30
/SERVIR-WA/GALUP,92,21
/SERVIR-WA/GALUP/issues,29,9
/SERVIR-WA/GALUP/tree/master/training/3_idu,23,9
/SERVIR-WA/GALUP/tree/master/training,23,8
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,19,5
/SERVIR-WA/GALUP/issues/new,16,5
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,13,9
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,13,5
/SERVIR-WA/GALUP/blob/master/training/DemoLicense.md,12,2
