url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,24,5
/SERVIR-WA/GALUP,22,12
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,20,5
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,14,4
/SERVIR-WA/GALUP/issues,9,2
/SERVIR-WA/GALUP/wiki/Install,7,1
/SERVIR-WA/GALUP/tree/master/training,6,6
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M4_Exercise1.md,5,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,4,4
/SERVIR-WA/GALUP/tree/master/training/1_lu,4,4
