url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,616,32
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,519,39
/SERVIR-WA/GALUP,518,55
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,298,53
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,208,44
/SERVIR-WA/GALUP/discussions,197,20
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise1.md,183,30
/SERVIR-WA/GALUP/issues/new,125,30
/SERVIR-WA/GALUP/tree/master/training/1_lu,110,16
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m2_exercise2.md,105,24
