url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,558,36
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,305,43
/SERVIR-WA/GALUP,265,58
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,160,29
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,125,29
/SERVIR-WA/GALUP/issues/new,107,35
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/RankSum.pdf,107,21
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,63,15
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,54,22
/SERVIR-WA/GALUP/tree/master/training/1_lu,54,14
