url_path,views_total,views_unique
/SERVIR-WA/GALUP,379,62
/SERVIR-WA/GALUP/issues,361,25
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,289,51
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,164,39
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,147,14
/SERVIR-WA/GALUP/wiki/Install,99,38
/SERVIR-WA/GALUP/issues/new,88,26
/SERVIR-WA/GALUP/tree/master/training/1_lu,64,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise1.md,52,19
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/exercise2.md,45,17
