time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-05 00:00:00+00:00,3.0,2.0,50,9
2022-08-06 00:00:00+00:00,1.0,1.0,1,1
2022-08-07 00:00:00+00:00,4.0,3.0,14,4
2022-08-08 00:00:00+00:00,3.0,3.0,15,5
2022-08-09 00:00:00+00:00,4.0,3.0,25,7
2022-08-10 00:00:00+00:00,3.0,3.0,5,5
2022-08-11 00:00:00+00:00,1.0,1.0,24,7
2022-08-12 00:00:00+00:00,5.0,4.0,17,5
2022-08-13 00:00:00+00:00,12.0,5.0,2,2
2022-08-14 00:00:00+00:00,2.0,2.0,4,1
2022-08-15 00:00:00+00:00,1.0,1.0,25,3
2022-08-16 00:00:00+00:00,6.0,4.0,5,2
2022-08-17 00:00:00+00:00,7.0,5.0,14,5
2022-08-18 00:00:00+00:00,,,15,4
