time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-11 00:00:00+00:00,3.0,2.0,264,53
2021-11-12 00:00:00+00:00,3.0,3.0,88,21
2021-11-13 00:00:00+00:00,2.0,2.0,93,13
2021-11-14 00:00:00+00:00,2.0,2.0,161,21
2021-11-15 00:00:00+00:00,1.0,1.0,366,30
2021-11-16 00:00:00+00:00,2.0,2.0,313,28
2021-11-17 00:00:00+00:00,25.0,6.0,450,28
2021-11-18 00:00:00+00:00,1.0,1.0,95,21
2021-11-19 00:00:00+00:00,22.0,5.0,308,32
2021-11-20 00:00:00+00:00,5.0,3.0,77,23
2021-11-21 00:00:00+00:00,3.0,3.0,306,46
2021-11-22 00:00:00+00:00,2.0,2.0,464,40
2021-11-23 00:00:00+00:00,4.0,3.0,402,37
2021-11-24 00:00:00+00:00,,,268,29
