url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,133,37
/SERVIR-WA/GALUP,81,26
/SERVIR-WA/GALUP/tree/master/training/3_idu,43,18
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,27,12
/SERVIR-WA/GALUP/tree/master/training,20,10
/SERVIR-WA/GALUP/discussions,19,14
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets/AAC,19,6
/SERVIR-WA/GALUP/issues,18,10
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,15,7
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,13,8
