url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues,539,37
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module4.md,338,43
/SERVIR-WA/GALUP,297,60
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,174,39
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise3.md,158,28
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,115,21
/SERVIR-WA/GALUP/blob/master/training/1_lu/pdf_maps/RankSum.pdf,108,21
/SERVIR-WA/GALUP/issues/new,100,34
/SERVIR-WA/GALUP/blob/master/training/1_lu/exercises/m4_exercise2.md,92,23
/SERVIR-WA/GALUP/tree/master/training/1_lu,91,16
