url_path,views_total,views_unique
/SERVIR-WA/GALUP,52,10
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,15,6
/SERVIR-WA/GALUP/wiki/Scripts,13,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,10,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,9,4
/SERVIR-WA/GALUP/tree/master/training/2_rs,8,3
/SERVIR-WA/GALUP/tree/master/datasets/THLD,6,2
/SERVIR-WA/GALUP/wiki/Install,5,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,4,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module4.md,4,3
