url_path,views_total,views_unique
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,343,82
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,324,87
/SERVIR-WA/GALUP,317,62
/SERVIR-WA/GALUP/issues,316,39
/SERVIR-WA/GALUP/tree/master/training/2_rs,229,67
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,194,32
/SERVIR-WA/GALUP/issues/new,151,41
/SERVIR-WA/GALUP/wiki/Scripts,107,25
/SERVIR-WA/GALUP/tree/master/training,71,20
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,44,19
